Class,Subject,Term,Medium,Tamil_Term,English_Term,Needs_Human_Review
Class 8,Science,Full Year,Tamil,நறகடத்தி,Good conductor,True
Class 8,Science,Full Year,Tamil,வேதிச்சமனபாடு,Chemical equation,True
Class 8,Science,Full Year,Tamil,பசுமை இல்ல விளைவு,Green house effect,False
Class 8,Science,Full Year,Tamil,வேதிவாய்பாடு,Chemical formula,True
Class 8,Science,Full Year,Tamil,கடின நீர்,Hard water,True
Class 8,Science,Full Year,Tamil,நுண் கேசஙகள்,Cilia,True
Class 8,Science,Full Year,Tamil,பாரம்பரியவிதை,Heirloom seed,True
Class 8,Science,Full Year,Tamil,அழுத்தப்பட்ட ப்பட்ட இயற்கைவாயு,CNG,False
Class 8,Science,Full Year,Tamil,கிடைமட்டம்,Horizontal,True
Class 8,Science,Full Year,Tamil,நிலக்கரி வாயு,Coal gas,True
Class 8,Science,Full Year,Tamil,பிளக்க முடியாத,Indestructible,True
Class 8,Science,Full Year,Tamil,கல�ோரிமானி,Colorimeter,True
Class 8,Science,Full Year,Tamil,நிறஙகாட்டி,Indicator,True
Class 8,Science,Full Year,Tamil,இறுக்கஙகள்,Compressions,True
Class 8,Science,Full Year,Tamil,தூணடல்,Induction,True
Class 8,Science,Full Year,Tamil,ஒடுக்குதல்,Condensation,True
Class 8,Science,Full Year,Tamil,குற்றொலி,Infrasonic,True
Class 8,Science,Full Year,Tamil,கடத்துதல்,Conduction,True
Class 8,Science,Full Year,Tamil,உட்கொள்ள் ள,Ingeste,True
Class 8,Science,Full Year,Tamil,பாதுகாப்பு,Conservation,True
Class 8,Science,Full Year,Tamil,கனிம அமிலம்,Inorganic acid,True
Class 8,Science,Full Year,Tamil,வெப்பச்சலனம்,Convection,True
Class 8,Science,Full Year,Tamil,இரும்புத் தாதுக்கள்,Iron ores,True
Class 8,Science,Full Year,Tamil,பள்ளஙகள்,Craters,True
Class 8,Science,Full Year,Tamil,நீர்ப் பாசனம்,Irrigation,True
Class 8,Science,Full Year,Tamil,பயிர்ப் பெருக்கம்,Crop production,True
Class 8,Science,Full Year,Tamil,குரல் வளை,Larynx,True
Class 8,Science,Full Year,Tamil,எரிதல்,Cumbustion,True
Class 8,Science,Full Year,Tamil,உள்ளுறை வெப்ப்பம்,Latent heat,True
Class 8,Science,Full Year,Tamil,வளைவான அமைப்பு,Curved pattern,True
Class 8,Science,Full Year,Tamil,சுணணாம்பு நீர்,Lime water,True
Class 8,Science,Full Year,Tamil,அறிவியல்,8th_Science_Glossary.indd 296,True
Class 8,Science,Full Year,Tamil,நெட்டலை,longitudinal wave,True
Class 8,Science,Full Year,Tamil,மின்தடை,Resistance,True
Class 8,Science,Full Year,Tamil,காந்தப்புலம்,Magnetic field,True
Class 8,Science,Full Year,Tamil,உவர் நீர்,Saline water,True
Class 8,Science,Full Year,Tamil,காந்தப்புலம்,Magnetic Field,True
Class 8,Science,Full Year,Tamil,இரணடாம்நிலை,Secondary sex,True
Class 8,Science,Full Year,Tamil,காந்தத்திறன்,Magnetic power,True
Class 8,Science,Full Year,Tamil,பால் பண்புகள்,characters,True
Class 8,Science,Full Year,Tamil,உரமிடுதல்,Manuring,True
Class 8,Science,Full Year,Tamil,துண்டு,Segment,True
Class 8,Science,Full Year,Tamil,எந்திரவியல்,Mechanical wave,True
Class 8,Science,Full Year,Tamil,எலும்புக் கூடு,Skeleton,True
Class 8,Science,Full Year,Tamil,மாதவிடைவு,Menopause,True
Class 8,Science,Full Year,Tamil,கபாலம்,Skull,True
Class 8,Science,Full Year,Tamil,மாதவிடாய்,Menstruation,True
Class 8,Science,Full Year,Tamil,வழவழப்புத்தன்மை,Soapy touch,True
Class 8,Science,Full Year,Tamil,உல�ோகஙகள்,Metals,True
Class 8,Science,Full Year,Tamil,சூரிய ஆறறல்,Solar energy,True
Class 8,Science,Full Year,Tamil,கணிமவியல்,Mineralogy,True
Class 8,Science,Full Year,Tamil,புளிப்புச்சுவை,Sour Taste,True
Class 8,Science,Full Year,Tamil,தேசியபூஙகா,National park,True
Class 8,Science,Full Year,Tamil,விதைத்தல்,Sowing,True
Class 8,Science,Full Year,Tamil,இயற்கைவாயு,Natural gas,True
Class 8,Science,Full Year,Tamil,விண்வெளி ஆய்வுக்கலம்,Space probe,False
Class 8,Science,Full Year,Tamil,இயற்கை நிறஙகாட்டி,Natural Indicator,False
Class 8,Science,Full Year,Tamil,தன்வெப்ப்பம்,Specific heat,True
Class 8,Science,Full Year,Tamil,நடுநிலையாக்கல்,Neutralisation,True
Class 8,Science,Full Year,Tamil,தன் வெப்ப ப்ப ஏற்புத்திறன்,Specific heat capacity,False
Class 8,Science,Full Year,Tamil,கரிமஅமிலம்,Organic Acid,True
Class 8,Science,Full Year,Tamil,பதஙகமாதல்,Sublimation,True
Class 8,Science,Full Year,Tamil,அலைவுறுதல்,Oscillate,True
Class 8,Science,Full Year,Tamil,த�ொஙகவிடப்பட்ட,Suspended,True
Class 8,Science,Full Year,Tamil,எலும்பு மென்மையாதல்,Osteoporosis,False
Class 8,Science,Full Year,Tamil,மீய�ொலி,Ultrasonic,True
Class 8,Science,Full Year,Tamil,அணடம் விடுபடுதல்,Ovulation,True
Class 8,Science,Full Year,Tamil,மாறறஇயலாத,Unaltered,True
Class 8,Science,Full Year,Tamil,உழுதல்,Ploughing,True
Class 8,Science,Full Year,Tamil,அணடம் (ம) பேரணடம்,Universe,False
Class 8,Science,Full Year,Tamil,குடிப்பதற் கு உகந்தநீர்,Potable water,False
Class 8,Science,Full Year,Tamil,வெற்றிடக்குடுவை,Vacuum flask,True
Class 8,Science,Full Year,Tamil,கர்ப்பமடைதல்,Pregnancy,True
Class 8,Science,Full Year,Tamil,மாறும் இணைதிறன்,Variable valency,True
Class 8,Science,Full Year,Tamil,எரிப�ொருள்,Propellant,True
Class 8,Science,Full Year,Tamil,செங்குத்து,Vertical,True
Class 8,Science,Full Year,Tamil,உந்துவிசை,Propulsion,True
Class 8,Science,Full Year,Tamil,அதிர்வுகள்,Vibrations,True
Class 8,Science,Full Year,Tamil,பருவமடைதல்,Puberty,True
Class 8,Science,Full Year,Tamil,உள்ளுறுப்பு,Visceral organ,True
Class 8,Science,Full Year,Tamil,வெப்பக்கப்பக்கதிர்வீச்சு,Radiation,True
Class 8,Science,Full Year,Tamil,நீர்வாயு,Water gas,True
Class 8,Science,Full Year,Tamil,தளர்ச்சிகள்,Rarefactions,True
Class 8,Science,Full Year,Tamil,அலைநீளம்,Wave Length,True
Class 8,Science,Full Year,Tamil,சிவப்பு தரவுப் புத்தகம்,Red Data Book,True
Class 8,Science,Full Year,Tamil,களை,Weed,True
Class 8,Science,Full Year,Tamil,சுத்திகரிப்பு,Refining,True
Class 8,Science,Full Year,Tamil,வனஉயிரி,Wildlife,True
Class 8,Science,Full Year,Tamil,குளிர்சாத னப்பெ ட்டி,Refrigerator,True
Class 8,Science,Full Year,Tamil,காறறாறறல்,Wind energy,True
Class 8,Science,Full Year,Tamil,ச@ொல்லடைவு,8th_Science_Glossary.indd 297,True
Class 8,Science,Full Year,Tamil,ஒருங்கிணைப்பாளர்,ICT,False
Class 8,Science,Full Year,Tamil,தொ�ொழில்நுட்பக் குழு,EMIS,False
Class 8,Science,Full Year,Tamil,"முனைவவர் ரேணுககாதேவி, உதவி பேராசிரியர், அ.உ.நி.பள்ளி, கலையூர், இராமநாதபுரம்",T.S,False
Class 8,Science,Full Year,Tamil,ஒருங்கிணைப்பாளர்்கள்,In-House - QC,True
Class 8,Science,Full Year,Tamil,"பாலசுப்பிரமணியன், முதுகலை ஆசிரியர்,",S.,False
Class 8,Science,Full Year,Tamil,"மு. பூமிநாதன், பட்்டதாரி ஆசிரியர், ககாந்தி அ.உ.நி.பள்ளி, பெரியார் நககர், நந்தம்்பபாக்்கம்,",S.K.T.,False
Class 8,Science,Full Year,Tamil,அறிவியல்,8th_Science_Author 8th_Science_Author Page.indd Page.indd 298 298,True
Class 8,Science,Full Year,Tamil,அறிவியல்,8th_Science_Author 8th_Science_Author Page.indd Page.indd 299 299,True
Class 8,Science,Full Year,Tamil,அறிவியல்,8th_Science_Author 8th_Science_Author Page.indd Page.indd 300 300,True
